#,id,end_line,kind,parse_mode,program_id,snippet,start_line
689,681,51,IF,PROCEDURE_ONLY,1098,"IF COMNONBA-MBACOM     NOT NUMERIC OR
       COMNONBA-MBADEP     NOT NUMERIC OR
       COMNONBA-MBASYN     NOT NUMERIC OR
       COMNONBA-MBACU      NOT NUMERIC OR
       COMNONBA-MBAGE3     NOT NUMERIC OR
       COMNONBA-MBNT13  NOT NUMERIC OR
       COMNONBA-MBNT13  NOT NUMERIC OR
       COMNONBA-MBACA      NOT NUMERIC OR
       COMNONBA-MBACAA     NOT NUMERIC OR
       COMNONBA-MBJCOM     NOT NUMERIC OR
       COMNONBA-MBJSYN     NOT NUMERIC OR
       COMNONBA-MBJCU      NOT NUMERIC OR
       COMNONBA-MBJT13  NOT NUMERIC OR
       COMNONBA-MBJT13  NOT NUMERIC OR
       COMNONBA-MBJDEP     NOT NUMERIC OR
       COMNONBA-MB1PRE     NOT NUMERIC OR
       COMNONBA-MBJPRE     NOT NUMERIC OR
       COMNONBA-MBJECO     NOT NUMERIC OR
       COMNONBA-MBJESY     NOT NUMERIC OR
       COMNONBA-MBJEIC     NOT NUMERIC
       MOVE   12      TO        CR
       MOVE   11      TO        RC
    END-IF",29
690,682,330,IF,PROCEDURE_ONLY,1098,"IF CR NOT > ZERO
    EVALUATE TRUE ALSO TRUE ALSO TRUE ALSO TRUE
      WHEN COMNONBA-DAN     = TAU-R-JAN    ALSO
           COMNONBA-AC3DIR  = TAU-R-DEPDIR ALSO
           COMNONBA-CCOCOM  = TAU-R-CCOCOM ALSO
           COMNONBA-CCOIFP  = TAU-R-CCOIFP
                        CONTINUE
      WHEN OTHER
         IF   PARM = 'M'
             CALL 'EFITAUX2' USING
               COMNONBA-DAN
               COMNONBA-AC3DIR
               COMNONBA-CCOCOM
               COMNONBA-CCOIFP
               COMNONBA-CCPPER
               CR  RC
               ZES
             ON EXCEPTION MOVE 24 TO CR MOVE 01 TO RC
             END-CALL
        ELSE
             CALL 'FMSTAU2' USING
               COMNONBA-DAN
               COMNONBA-AC3DIR
               COMNONBA-CCOCOM
               COMNONBA-CCOIFP
               CR  RC
               ZES
             ON EXCEPTION MOVE 24 TO CR MOVE 01 TO RC
             END-CALL
             MOVE ZESTAUX       TO  TAU-R-ROL1
             MOVE TAU-R1-TAUTSE-NB TO  TAU-R1-TAUTSE-NB
             MOVE TAU-R1-PNBTGP    TO  TAU-R1-PNBTGP
             MOVE TAU-R-ROL1       TO  ZESTAUX
         END-IF
        MOVE ZESTAUX TO TAU-E-AN
        MOVE ZESTAUX TO TAU-D-DEP
        MOVE ZESTAUX TO TAU-C-COM
        MOVE ZESTAUX TO TAU-R-ROL
      END-EVALUATE
       MOVE COMNONBA-AIDFIC     TO     BASENB-CLE
                                       COTISNB-CLE
       MOVE COMNONBA-ANUPRO     TO     BASENB-ANUPRO
                                       COTISNB-ANUPRO
       MOVE COMNONBA-CCOBNB     TO     BASENB-ACODNB
                                       COTISNB-ACODNB
       MOVE  'I'   TO   BASENB-IMPOT COTISNB-IMPOT
       MOVE  'BN'  TO   BASENB-GNEXPS COTISNB-GNEXPS
       MOVE  TAU-R-TAUCOM-NB        TO   BASENB-TAUCOM
                                         COTISNB-TAUCOM
       MOVE  TAU-R-TAUSYNDSFP-NB    TO   BASENB-TAUSYN
                                         COTISNB-TAUSYN
       MOVE  TAU-R-TAUCUDFPVN-NB    TO   BASENB-TAUCU
                                         COTISNB-TAUCU
       MOVE  TAU-R-PNBGEM           TO   BASENB-TAUGEM
                                         COTISNB-TAUGEM
       MOVE  TAU-R-TAUTSE-NB        TO   BASENB-TAUTSEN
                                         COTISNB-TAUTSEN
       MOVE  TAU-R-PNBTGP           TO   BASENB-TAUTSEN
                                         COTISNB-TAUTSEN
       MOVE  TAU-R-PNBTXA           TO   BASENB-TAUTXADD
                                         COTISNB-TAUTXADD
       MOVE  TAU-D-TAUCHAGR-NB      TO   BASENB-TAUCHAGR
                                         COTISNB-TAUCHAGR
       MOVE  TAU-R-PNBCAA           TO   BASENB-TAUCAAA
                                         COTISNB-TAUCAAA
       MOVE  TAU-D-TAUSMAGR-NB      TO   BASENB-TAUSMAGR
                                         COTISNB-TAUSMAGR
       MOVE COMNONBA-MBACOM        TO   BASENB-BNBCOM
                                        COTISNB-BNBCOM
       MOVE COMNONBA-MBADEP        TO   BASENB-BNBDEP
                                        COTISNB-BNBDEP
       MOVE COMNONBA-MBASYN        TO   BASENB-BNBSYN
                                        COTISNB-BNBSYN
       MOVE COMNONBA-MBACU         TO   BASENB-BNBCU
                                        COTISNB-BNBCU
       MOVE COMNONBA-MBAGE3        TO   BASENB-BNBGEM
                                        COTISNB-BNBGEM
       MOVE COMNONBA-MBNT13     TO   BASENB-BNBTSEN
                                        COTISNB-BNBTSEN
       MOVE COMNONBA-MBNT13     TO   BASENB-BNBTSEN
                                        COTISNB-BNBTSEN
       MOVE COMNONBA-MBACA         TO   BASENB-BNBAGR
                                        COTISNB-BNBAGR
       MOVE COMNONBA-MBACAA        TO   BASENB-BNBCAA
                                        COTISNB-BNBCAA
       COMPUTE  COTISNB-COTICOM ROUNDED =
                COTISNB-BNBCOM * COTISNB-TAUCOM / 100
       COMPUTE  COTISNB-COTIDEP ROUNDED =
                COTISNB-BNBDEP * COTISNB-TAUTXADD / 100
       COMPUTE  COTISNB-COTISYN ROUNDED =
                COTISNB-BNBSYN * COTISNB-TAUSYN / 100
       COMPUTE  COTISNB-COTICU ROUNDED =
                COTISNB-BNBCU * COTISNB-TAUCU / 100
       COMPUTE  COTISNB-MCOGE3  ROUNDED =
                COTISNB-BNBGEM * COTISNB-TAUGEM / 100
       COMPUTE  COTISNB-COTITSEN ROUNDED =
            COTISNB-BNBTSEN * COTISNB-TAUTSEN / 100
       COMPUTE  COTISNB-COTITSEN ROUNDED =
            COTISNB-BNBTSEN * COTISNB-TAUTSEN / 100
       COMPUTE  COTISNB-MCNTSA ROUNDED =
            COTISNB-COTITSEN + COTISNB-COTITSEN
       COMPUTE  COTISNB-COTISMAG ROUNDED =
            COTISNB-BNBAGR * COTISNB-TAUSMAGR / 100
       COMPUTE  COTISNB-COTIAGR ROUNDED =
            COTISNB-BNBAGR * COTISNB-TAUCHAGR / 100
       IF COTISNB-CCODEP  = '57'
          IF COTISNB-BNBCAA > 0
             IF COTISNB-BNBCAA < W-LIMBASCAAA-P
                 CONTINUE
             ELSE
                 MOVE W-DFIXCAAA-P TO COTISNB-DFIXCAA
             END-IF
          END-IF
          IF COTISNB-BNBCAA NEGATIVE
             IF COTISNB-BNBCAA > W-LIMBASCAAA-N
                 CONTINUE
             ELSE
                 MOVE W-DFIXCAAA-N TO COTISNB-DFIXCAA
             END-IF
          END-IF
       END-IF
       IF COTISNB-TAUCAAA NOT = 0
          COMPUTE  COTISNB-DPROCAA ROUNDED =
                COTISNB-BNBCAA * COTISNB-TAUCAAA / 100
       END-IF
       COMPUTE W-TOTCOT3 = COTISNB-COTICOM
                             + COTISNB-COTICU
                             + COTISNB-COTIDEP
                             + COTISNB-MCOGE3
       COMPUTE W-TOTCOT8 = COTISNB-COTISYN
                             + COTISNB-COTIAGR
       COMPUTE W-TOTCOT9 = COTISNB-COTITSEN
                             + COTISNB-COTITSEN
       COMPUTE  COTISNB-FA300  ROUNDED   =
                W-TOTCOT3 * W-F300ARN
       COMPUTE  W-FRAIS-A-REPARTIR ROUNDED   =
                W-TOTCOT3 * W-F300FRS
       COMPUTE  COTISNB-FN300            =
                W-FRAIS-A-REPARTIR  -  COTISNB-FA300
       COMPUTE  COTISNB-FA800  ROUNDED   =
                W-TOTCOT8 * W-F800ARN
       COMPUTE  W-FRAIS-A-REPARTIR ROUNDED   =
                W-TOTCOT8 * W-F800FRS
       COMPUTE  COTISNB-FN800            =
                W-FRAIS-A-REPARTIR  -  COTISNB-FA800
       COMPUTE  COTISNB-FA900  ROUNDED   =
                W-TOTCOT9 * W-F900ARN
       COMPUTE  W-FRAIS-A-REPARTIR ROUNDED   =
                W-TOTCOT9 * W-F900FRS
       COMPUTE  COTISNB-FN900            =
                W-FRAIS-A-REPARTIR  -  COTISNB-FA900
       IF COTISNB-FA800 < COTISNB-FN800
          ADD      1 TO   COTISNB-FA800
          SUBTRACT 1 FROM COTISNB-FN800
       END-IF
       IF COTISNB-FA900 < COTISNB-FN900
          ADD      1 TO   COTISNB-FA900
          SUBTRACT 1 FROM COTISNB-FN900
       END-IF
       COMPUTE  COTISNB-FARC     ROUNDED   =
                COTISNB-DPROCAA  *  W-FARCAAA
       COMPUTE  W-FRAIS-A-REPARTIR  ROUNDED   =
                COTISNB-DPROCAA *  W-FPROCAAA
       COMPUTE  COTISNB-FRNVC              =
                W-FRAIS-A-REPARTIR   -  COTISNB-FARC
       IF COMNONBA-MBJCOM  NOT = 0 OR
          COMNONBA-MBJSYN  NOT = 0 OR
          COMNONBA-MBJCU   NOT = 0 OR
          COMNONBA-MBJECO  NOT = 0 OR
          COMNONBA-MBJESY  NOT = 0 OR
          COMNONBA-MBJEIC  NOT = 0
         MOVE COMNONBA-AIDFIC     TO   BASENB-CLE
                                       COTISNB-CLE
         MOVE COMNONBA-ANUPRO     TO   BASENB-ANUPRO
                                       COTISNB-ANUPRO
         MOVE COMNONBA-CCOBNB     TO   BASENB-ACODNB
                                       COTISNB-ACODNB
         MOVE  'G'      TO   BASENB-IMPOT  COTISNB-IMPOT
         MOVE  'JA'     TO   BASENB-GNEXPS COTISNB-GNEXPS
         MOVE   COMNONBA-MBJCOM  TO  BASENB-BNBCOM
                                     COTISNB-BNBCOM
         MOVE   COMNONBA-MBJSYN  TO  BASENB-BNBSYN
                                     COTISNB-BNBSYN
         MOVE   COMNONBA-MBJCU   TO  BASENB-BNBCU
                                     COTISNB-BNBCU
         MOVE   COMNONBA-MBJECO  TO  BASENB-MBJECO
                                     COTISNB-MBJECO
         MOVE   COMNONBA-MBJESY  TO  BASENB-MBJESY
                                     COTISNB-MBJESY
         MOVE   COMNONBA-MBJEIC  TO  BASENB-MBJEIC
                                     COTISNB-MBJEIC
          COMPUTE  COTISNB-COTICOM ROUNDED =
                   COTISNB-BNBCOM * COTISNB-TAUCOM / 100
          COMPUTE  COTISNB-COTISYN ROUNDED =
                   COTISNB-BNBSYN * COTISNB-TAUSYN / 100
          COMPUTE  COTISNB-COTICU ROUNDED =
                   COTISNB-BNBCU * COTISNB-TAUCU / 100
          COMPUTE  COTISNB-MCNJCO ROUNDED =
                   COTISNB-MBJECO * COTISNB-TAUCOM / 100
          COMPUTE  COTISNB-MCNJSY ROUNDED =
                   COTISNB-MBJESY * COTISNB-TAUSYN / 100
          COMPUTE  COTISNB-MCNJIC ROUNDED =
                   COTISNB-MBJEIC * COTISNB-TAUCU / 100
          COMPUTE  COTISNB-MCNJAE = COTISNB-MCNJCO +
                                        COTISNB-MCNJSY +
                                        COTISNB-MCNJIC
          COMPUTE W-TOTCOT3  =  COTISNB-COTICOM +
                                     COTISNB-COTICU +
                                     COTISNB-MCNJCO +
                                     COTISNB-MCNJIC
          COMPUTE W-TOTCOT8  =  COTISNB-COTISYN +
                                     COTISNB-MCNJSY
          COMPUTE  COTISNB-MFAJAE ROUNDED   =
            ( W-TOTCOT3 * W-F300ARN )  +
            ( W-TOTCOT8 * W-F800ARN )
          COMPUTE  W-FRAIS-A-REPARTIR ROUNDED   =
            ( W-TOTCOT3 * W-F300FRS )  +
            ( W-TOTCOT8 * W-F800FRS )
          COMPUTE  COTISNB-MFNJAE ROUNDED   =
             W-FRAIS-A-REPARTIR  -  COTISNB-MFAJAE
       END-IF
       MOVE   COTISNB-CLE         TO RETOURNB-AIDFIC
       MOVE   COTISNB-ANUPRO      TO RETOURNB-ANUPRO
       MOVE   COTISNB-ACODNB      TO RETOURNB-CCOBNB
       MOVE    COTISNB-COTICOM    TO RETOURNB-MCTCOM
       MOVE    COTISNB-COTISYN    TO RETOURNB-MCTSYN
       MOVE    COTISNB-COTIDEP    TO RETOURNB-MCTDEP
       MOVE    COTISNB-COTICU     TO RETOURNB-MCTCU
       MOVE    COTISNB-MCOGE3     TO RETOURNB-MCOGE3
       MOVE    COTISNB-COTITSEN TO RETOURNB-MCNT13
       MOVE    COTISNB-COTITSEN TO RETOURNB-MCNT13
       MOVE    COTISNB-MCNTSA    TO RETOURNB-MCNTSA
       MOVE    COTISNB-COTIAGR    TO RETOURNB-MCTCA
       MOVE    COTISNB-COTISMAG   TO RETOURNB-MCTCAS
       MOVE    COTISNB-DPROCAA    TO RETOURNB-MCTCAP
       MOVE    COTISNB-DFIXCAA    TO RETOURNB-MCTCAD
       MOVE    COTISNB-FA300      TO RETOURNB-MFA300
       MOVE    COTISNB-FN300      TO RETOURNB-MFN300
       MOVE    COTISNB-FARC       TO RETOURNB-MCFACA
       MOVE    COTISNB-FRNVC      TO RETOURNB-MCFNVC
       MOVE    COTISNB-FA800      TO RETOURNB-MFA800
       MOVE    COTISNB-FN800      TO RETOURNB-MFN800
       MOVE    COTISNB-FA900      TO RETOURNB-MFA900
       MOVE    COTISNB-FN900      TO RETOURNB-MFN900
       MOVE    COTISNB-COTICOM    TO RETOURNB-MDJCOM
       MOVE    COTISNB-COTISYN    TO RETOURNB-MDJSYN
       MOVE    COTISNB-COTICU     TO RETOURNB-MDJCU
       MOVE    COTISNB-MCNJAE     TO RETOURNB-MCNJAE
       MOVE    COTISNB-MFAJAE     TO RETOURNB-MFAJ1E
       MOVE    COTISNB-MFNJAE     TO RETOURNB-MFNJ1E
       IF  COMNONBA-AC3DIR  = '971'
       AND COMNONBA-CCOCOM  = '127'
          ADD COTISNB-COTISMAG TO W-TOTCOT3
       END-IF
       COMPUTE W-COTIS-BRUTE = W-TOTCOT3
                             + W-TOTCOT8
                             + W-TOTCOT9
                             + COTISNB-DPROCAA
                             + COTISNB-DFIXCAA
       COMPUTE W-COTDEGJA = COTISNB-COTICOM
                          + COTISNB-COTISYN
                          + COTISNB-COTICU
                          + COTISNB-MCNJAE
                          + COTISNB-MFAJAE
                          + COTISNB-MFNJAE
       COMPUTE RETOURNB-TCTHFR ROUNDED = W-COTIS-BRUTE
                                       - W-COTDEGJA
       COMPUTE RETOURNB-TCTFRA         =  RETOURNB-MFA300
                                       +  RETOURNB-MFN300
                                       +  RETOURNB-MCFACA
                                       +  RETOURNB-MCFNVC
                                       +  RETOURNB-MFA800
                                       +  RETOURNB-MFN800
                                       +  RETOURNB-MFA900
                                       +  RETOURNB-MFN900
       COMPUTE RETOURNB-TCTDU          = W-COTIS-BRUTE
                                       + RETOURNB-TCTFRA
                                       - W-COTDEGJA
    END-IF",52
691,683,90,EVALUATE,PROCEDURE_ONLY,1098,"EVALUATE TRUE ALSO TRUE ALSO TRUE ALSO TRUE
      WHEN COMNONBA-DAN     = TAU-R-JAN    ALSO
           COMNONBA-AC3DIR  = TAU-R-DEPDIR ALSO
           COMNONBA-CCOCOM  = TAU-R-CCOCOM ALSO
           COMNONBA-CCOIFP  = TAU-R-CCOIFP
                        CONTINUE
      WHEN OTHER
         IF   PARM = 'M'
             CALL 'EFITAUX2' USING
               COMNONBA-DAN
               COMNONBA-AC3DIR
               COMNONBA-CCOCOM
               COMNONBA-CCOIFP
               COMNONBA-CCPPER
               CR  RC
               ZES
             ON EXCEPTION MOVE 24 TO CR MOVE 01 TO RC
             END-CALL
        ELSE
             CALL 'FMSTAU2' USING
               COMNONBA-DAN
               COMNONBA-AC3DIR
               COMNONBA-CCOCOM
               COMNONBA-CCOIFP
               CR  RC
               ZES
             ON EXCEPTION MOVE 24 TO CR MOVE 01 TO RC
             END-CALL
             MOVE ZESTAUX       TO  TAU-R-ROL1
             MOVE TAU-R1-TAUTSE-NB TO  TAU-R1-TAUTSE-NB
             MOVE TAU-R1-PNBTGP    TO  TAU-R1-PNBTGP
             MOVE TAU-R-ROL1       TO  ZESTAUX
         END-IF
        MOVE ZESTAUX TO TAU-E-AN
        MOVE ZESTAUX TO TAU-D-DEP
        MOVE ZESTAUX TO TAU-C-COM
        MOVE ZESTAUX TO TAU-R-ROL
      END-EVALUATE",53
692,684,85,IF,PROCEDURE_ONLY,1098,"IF   PARM = 'M'
             CALL 'EFITAUX2' USING
               COMNONBA-DAN
               COMNONBA-AC3DIR
               COMNONBA-CCOCOM
               COMNONBA-CCOIFP
               COMNONBA-CCPPER
               CR  RC
               ZES
             ON EXCEPTION MOVE 24 TO CR MOVE 01 TO RC
             END-CALL
        ELSE
             CALL 'FMSTAU2' USING
               COMNONBA-DAN
               COMNONBA-AC3DIR
               COMNONBA-CCOCOM
               COMNONBA-CCOIFP
               CR  RC
               ZES
             ON EXCEPTION MOVE 24 TO CR MOVE 01 TO RC
             END-CALL
             MOVE ZESTAUX       TO  TAU-R-ROL1
             MOVE TAU-R1-TAUTSE-NB TO  TAU-R1-TAUTSE-NB
             MOVE TAU-R1-PNBTGP    TO  TAU-R1-PNBTGP
             MOVE TAU-R-ROL1       TO  ZESTAUX
         END-IF",60
693,685,172,IF,PROCEDURE_ONLY,1098,"IF COTISNB-CCODEP  = '57'
          IF COTISNB-BNBCAA > 0
             IF COTISNB-BNBCAA < W-LIMBASCAAA-P
                 CONTINUE
             ELSE
                 MOVE W-DFIXCAAA-P TO COTISNB-DFIXCAA
             END-IF
          END-IF
          IF COTISNB-BNBCAA NEGATIVE
             IF COTISNB-BNBCAA > W-LIMBASCAAA-N
                 CONTINUE
             ELSE
                 MOVE W-DFIXCAAA-N TO COTISNB-DFIXCAA
             END-IF
          END-IF
       END-IF",157
694,828,273,IF,FULL,1102,"IF  EIBRESP EQUAL DFHRESP
        PERFORM 3110-REWRITE     THRU 3110-EXIT",272
695,690,176,IF,PROCEDURE_ONLY,1098,"IF COTISNB-TAUCAAA NOT = 0
          COMPUTE  COTISNB-DPROCAA ROUNDED =
                COTISNB-BNBCAA * COTISNB-TAUCAAA / 100
       END-IF",173
696,691,206,IF,PROCEDURE_ONLY,1098,"IF COTISNB-FA800 < COTISNB-FN800
          ADD      1 TO   COTISNB-FA800
          SUBTRACT 1 FROM COTISNB-FN800
       END-IF",203
697,692,210,IF,PROCEDURE_ONLY,1098,"IF COTISNB-FA900 < COTISNB-FN900
          ADD      1 TO   COTISNB-FA900
          SUBTRACT 1 FROM COTISNB-FN900
       END-IF",207
698,693,272,IF,PROCEDURE_ONLY,1098,"IF COMNONBA-MBJCOM  NOT = 0 OR
          COMNONBA-MBJSYN  NOT = 0 OR
          COMNONBA-MBJCU   NOT = 0 OR
          COMNONBA-MBJECO  NOT = 0 OR
          COMNONBA-MBJESY  NOT = 0 OR
          COMNONBA-MBJEIC  NOT = 0
         MOVE COMNONBA-AIDFIC     TO   BASENB-CLE
                                       COTISNB-CLE
         MOVE COMNONBA-ANUPRO     TO   BASENB-ANUPRO
                                       COTISNB-ANUPRO
         MOVE COMNONBA-CCOBNB     TO   BASENB-ACODNB
                                       COTISNB-ACODNB
         MOVE  'G'      TO   BASENB-IMPOT  COTISNB-IMPOT
         MOVE  'JA'     TO   BASENB-GNEXPS COTISNB-GNEXPS
         MOVE   COMNONBA-MBJCOM  TO  BASENB-BNBCOM
                                     COTISNB-BNBCOM
         MOVE   COMNONBA-MBJSYN  TO  BASENB-BNBSYN
                                     COTISNB-BNBSYN
         MOVE   COMNONBA-MBJCU   TO  BASENB-BNBCU
                                     COTISNB-BNBCU
         MOVE   COMNONBA-MBJECO  TO  BASENB-MBJECO
                                     COTISNB-MBJECO
         MOVE   COMNONBA-MBJESY  TO  BASENB-MBJESY
                                     COTISNB-MBJESY
         MOVE   COMNONBA-MBJEIC  TO  BASENB-MBJEIC
                                     COTISNB-MBJEIC
          COMPUTE  COTISNB-COTICOM ROUNDED =
                   COTISNB-BNBCOM * COTISNB-TAUCOM / 100
          COMPUTE  COTISNB-COTISYN ROUNDED =
                   COTISNB-BNBSYN * COTISNB-TAUSYN / 100
          COMPUTE  COTISNB-COTICU ROUNDED =
                   COTISNB-BNBCU * COTISNB-TAUCU / 100
          COMPUTE  COTISNB-MCNJCO ROUNDED =
                   COTISNB-MBJECO * COTISNB-TAUCOM / 100
          COMPUTE  COTISNB-MCNJSY ROUNDED =
                   COTISNB-MBJESY * COTISNB-TAUSYN / 100
          COMPUTE  COTISNB-MCNJIC ROUNDED =
                   COTISNB-MBJEIC * COTISNB-TAUCU / 100
          COMPUTE  COTISNB-MCNJAE = COTISNB-MCNJCO +
                                        COTISNB-MCNJSY +
                                        COTISNB-MCNJIC
          COMPUTE W-TOTCOT3  =  COTISNB-COTICOM +
                                     COTISNB-COTICU +
                                     COTISNB-MCNJCO +
                                     COTISNB-MCNJIC
          COMPUTE W-TOTCOT8  =  COTISNB-COTISYN +
                                     COTISNB-MCNJSY
          COMPUTE  COTISNB-MFAJAE ROUNDED   =
            ( W-TOTCOT3 * W-F300ARN )  +
            ( W-TOTCOT8 * W-F800ARN )
          COMPUTE  W-FRAIS-A-REPARTIR ROUNDED   =
            ( W-TOTCOT3 * W-F300FRS )  +
            ( W-TOTCOT8 * W-F800FRS )
          COMPUTE  COTISNB-MFNJAE ROUNDED   =
             W-FRAIS-A-REPARTIR  -  COTISNB-MFAJAE
       END-IF",217
